,timestamp,length,highest layer,dest_ip,query_len,src_port
1560,1521397349.608905,221,DNS,162.212.156.148,150,43917
1561,1521397349.624752,327,DNS,10.0.2.15,150,53
1562,1521397349.625005,221,DNS,162.212.156.148,150,43917
1563,1521397349.642346,326,DNS,10.0.2.15,150,53
1564,1521397349.644289,220,DNS,162.212.156.148,149,43917
1565,1521397349.659836,325,DNS,10.0.2.15,149,53
1566,1521397349.660097,223,DNS,162.212.156.148,152,43917
1567,1521397349.675497,328,DNS,10.0.2.15,152,53
1568,1521397349.675753,221,DNS,162.212.156.148,150,43917
1569,1521397349.690306,326,DNS,10.0.2.15,150,53
1570,1521397349.690537,90,SSH,10.0.2.2,,
1571,1521397349.69069,60,TCP,10.0.2.15,,
1572,1521397349.69184,324,DNS,162.212.156.148,253,43917
1573,1521397349.692041,98,SSH,10.0.2.2,,
1574,1521397349.6922,60,TCP,10.0.2.15,,
1575,1521397349.706745,329,DNS,10.0.2.15,253,53
1576,1521397349.706805,180,DNS,162.212.156.148,109,43917
1577,1521397349.72073,286,DNS,10.0.2.15,109,53
1578,1521397349.720968,202,DNS,162.212.156.148,131,43917
1579,1521397349.736062,307,DNS,10.0.2.15,131,53
1580,1521397349.736304,202,DNS,162.212.156.148,131,43917
1581,1521397349.750372,307,DNS,10.0.2.15,131,53
1582,1521397349.7507,221,DNS,162.212.156.148,150,43917
1583,1521397349.76505,326,DNS,10.0.2.15,150,53
1584,1521397349.76529,221,DNS,162.212.156.148,150,43917
1585,1521397349.781155,326,DNS,10.0.2.15,150,53
1586,1521397349.781404,90,SSH,10.0.2.2,,
1587,1521397349.781541,60,TCP,10.0.2.15,,
1588,1521397349.783115,324,DNS,162.212.156.148,253,43917
1589,1521397349.783244,90,SSH,10.0.2.2,,
1590,1521397349.7834,60,TCP,10.0.2.15,,
1591,1521397349.796609,329,DNS,10.0.2.15,253,53
1592,1521397349.79667,180,DNS,162.212.156.148,109,43917
1593,1521397349.810568,286,DNS,10.0.2.15,109,53
1594,1521397349.811458,202,DNS,162.212.156.148,131,43917
1595,1521397349.827899,307,DNS,10.0.2.15,131,53
1596,1521397349.828184,202,DNS,162.212.156.148,131,43917
1597,1521397349.842451,307,DNS,10.0.2.15,131,53
1598,1521397349.842717,221,DNS,162.212.156.148,150,43917
1599,1521397349.858069,326,DNS,10.0.2.15,150,53
1600,1521397349.858293,90,SSH,10.0.2.2,,
1601,1521397349.858407,60,TCP,10.0.2.15,,
1602,1521397349.860035,324,DNS,162.212.156.148,253,43917
1603,1521397349.860252,90,SSH,10.0.2.2,,
1604,1521397349.860415,60,TCP,10.0.2.15,,
1605,1521397349.873912,329,DNS,10.0.2.15,253,53
1606,1521397349.874007,180,DNS,162.212.156.148,109,43917
1607,1521397349.902385,285,DNS,10.0.2.15,109,53
1608,1521397349.902628,202,DNS,162.212.156.148,131,43917
1609,1521397349.91968,307,DNS,10.0.2.15,131,53
1610,1521397349.919928,230,DNS,162.212.156.148,159,43917
1611,1521397349.934776,335,DNS,10.0.2.15,159,53
1612,1521397349.93522,98,SSH,10.0.2.2,,
1613,1521397349.935338,60,TCP,10.0.2.15,,
1614,1521397349.936901,324,DNS,162.212.156.148,253,43917
1615,1521397349.937071,98,SSH,10.0.2.2,,
1616,1521397349.93723,60,TCP,10.0.2.15,,
1617,1521397349.953778,329,DNS,10.0.2.15,253,53
1618,1521397349.953925,97,DNS,162.212.156.148,26,43917
1619,1521397349.968622,202,DNS,10.0.2.15,26,53
1620,1521397349.968875,223,DNS,162.212.156.148,152,43917
1621,1521397349.983845,328,DNS,10.0.2.15,152,53
1622,1521397349.98416,220,DNS,162.212.156.148,149,43917
1623,1521397350.000293,325,DNS,10.0.2.15,149,53
1624,1521397350.00053,203,DNS,162.212.156.148,132,43917
1625,1521397350.020639,308,DNS,10.0.2.15,132,53
1626,1521397350.020884,221,DNS,162.212.156.148,150,43917
1627,1521397350.035644,326,DNS,10.0.2.15,150,53
1628,1521397350.035897,261,DNS,162.212.156.148,190,43917
1629,1521397350.050801,366,DNS,10.0.2.15,190,53
1630,1521397350.051037,114,SSH,10.0.2.2,,
1631,1521397350.051205,60,TCP,10.0.2.15,,
1632,1521397350.052781,324,DNS,162.212.156.148,253,43917
1633,1521397350.052949,98,SSH,10.0.2.2,,
1634,1521397350.053108,60,TCP,10.0.2.15,,
1635,1521397350.070255,329,DNS,10.0.2.15,253,53
1636,1521397350.070314,324,DNS,162.212.156.148,253,43917
1637,1521397350.084156,329,DNS,10.0.2.15,253,53
1638,1521397350.084234,324,DNS,162.212.156.148,253,43917
1639,1521397350.100379,329,DNS,10.0.2.15,253,53
1640,1521397350.100439,324,DNS,162.212.156.148,253,43917
1641,1521397350.113859,329,DNS,10.0.2.15,253,53
1642,1521397350.113923,255,DNS,162.212.156.148,184,43917
1643,1521397350.129828,360,DNS,10.0.2.15,184,53
1644,1521397350.130071,202,DNS,162.212.156.148,131,43917
1645,1521397350.144416,307,DNS,10.0.2.15,131,53
1646,1521397350.144667,221,DNS,162.212.156.148,150,43917
1647,1521397350.158884,326,DNS,10.0.2.15,150,53
1648,1521397350.159157,270,DNS,162.212.156.148,199,43917
1649,1521397350.182258,375,DNS,10.0.2.15,199,53
1650,1521397350.182508,114,SSH,10.0.2.2,,
1651,1521397350.182664,60,TCP,10.0.2.15,,
1652,1521397350.185981,324,DNS,162.212.156.148,253,43917
1653,1521397350.205437,329,DNS,10.0.2.15,253,53
1654,1521397350.205499,324,DNS,162.212.156.148,253,43917
1655,1521397350.218907,329,DNS,10.0.2.15,253,53
1656,1521397350.219005,324,DNS,162.212.156.148,253,43917
1657,1521397350.233498,329,DNS,10.0.2.15,253,53
1658,1521397350.233559,324,DNS,162.212.156.148,253,43917
1659,1521397350.247125,329,DNS,10.0.2.15,253,53
1660,1521397350.247185,324,DNS,162.212.156.148,253,43917
1661,1521397350.281033,329,DNS,10.0.2.15,253,53
1662,1521397350.281132,225,DNS,162.212.156.148,154,43917
1663,1521397350.315192,230,DNS,10.0.2.15,154,53
1664,1521397350.315435,324,DNS,162.212.156.148,253,43917
1665,1521397350.340805,391,DNS,10.0.2.15,253,53
1666,1521397350.340948,324,DNS,162.212.156.148,253,43917
1667,1521397350.368169,329,DNS,10.0.2.15,253,53
1668,1521397350.368296,324,DNS,162.212.156.148,253,43917
1669,1521397350.381777,329,DNS,10.0.2.15,253,53
1670,1521397350.381839,324,DNS,162.212.156.148,253,43917
1671,1521397350.395499,329,DNS,10.0.2.15,253,53
1672,1521397350.395561,324,DNS,162.212.156.148,253,43917
1673,1521397350.417139,329,DNS,10.0.2.15,253,53
1674,1521397350.417255,225,DNS,162.212.156.148,154,43917
1675,1521397350.433077,292,DNS,10.0.2.15,154,53
1676,1521397350.433319,324,DNS,162.212.156.148,253,43917
1677,1521397350.451326,329,DNS,10.0.2.15,253,53
1678,1521397350.451401,324,DNS,162.212.156.148,253,43917
1679,1521397350.465111,329,DNS,10.0.2.15,253,53
1680,1521397350.465172,324,DNS,162.212.156.148,253,43917
1681,1521397350.479907,329,DNS,10.0.2.15,253,53
1682,1521397350.479977,324,DNS,162.212.156.148,253,43917
1683,1521397350.493958,329,DNS,10.0.2.15,253,53
1684,1521397350.494017,324,DNS,162.212.156.148,253,43917
1685,1521397350.512244,329,DNS,10.0.2.15,253,53
1686,1521397350.512322,225,DNS,162.212.156.148,154,43917
1687,1521397350.527003,293,DNS,10.0.2.15,154,53
1688,1521397350.527208,324,DNS,162.212.156.148,253,43917
1689,1521397350.544996,329,DNS,10.0.2.15,253,53
1690,1521397350.545059,324,DNS,162.212.156.148,253,43917
1691,1521397350.564596,329,DNS,10.0.2.15,253,53
1692,1521397350.564659,324,DNS,162.212.156.148,253,43917
1693,1521397350.58,329,DNS,10.0.2.15,253,53
1694,1521397350.580133,324,DNS,162.212.156.148,253,43917
1695,1521397350.593771,329,DNS,10.0.2.15,253,53
1696,1521397350.593833,324,DNS,162.212.156.148,253,43917
1697,1521397350.609228,329,DNS,10.0.2.15,253,53
1698,1521397350.609291,225,DNS,162.212.156.148,154,43917
1699,1521397350.625237,293,DNS,10.0.2.15,154,53
1700,1521397350.625458,324,DNS,162.212.156.148,253,43917
1701,1521397350.641874,329,DNS,10.0.2.15,253,53
1702,1521397350.641931,324,DNS,162.212.156.148,253,43917
1703,1521397350.657018,329,DNS,10.0.2.15,253,53
1704,1521397350.657083,324,DNS,162.212.156.148,253,43917
1705,1521397350.671402,329,DNS,10.0.2.15,253,53
1706,1521397350.671461,324,DNS,162.212.156.148,253,43917
1707,1521397350.698305,329,DNS,10.0.2.15,253,53
1708,1521397350.698374,324,DNS,162.212.156.148,253,43917
1709,1521397350.713024,329,DNS,10.0.2.15,253,53
1710,1521397350.713083,225,DNS,162.212.156.148,154,43917
1711,1521397350.730566,292,DNS,10.0.2.15,154,53
1712,1521397350.730835,324,DNS,162.212.156.148,253,43917
1713,1521397350.747001,329,DNS,10.0.2.15,253,53
1714,1521397350.747061,324,DNS,162.212.156.148,253,43917
1715,1521397350.760954,329,DNS,10.0.2.15,253,53
1716,1521397350.761014,324,DNS,162.212.156.148,253,43917
1717,1521397350.774947,329,DNS,10.0.2.15,253,53
1718,1521397350.775005,324,DNS,162.212.156.148,253,43917
1719,1521397350.789379,329,DNS,10.0.2.15,253,53
1720,1521397350.789442,324,DNS,162.212.156.148,253,43917
1721,1521397350.809861,329,DNS,10.0.2.15,253,53
1722,1521397350.809921,225,DNS,162.212.156.148,154,43917
1723,1521397350.824976,292,DNS,10.0.2.15,154,53
1724,1521397350.825198,324,DNS,162.212.156.148,253,43917
1725,1521397350.839886,329,DNS,10.0.2.15,253,53
1726,1521397350.839971,324,DNS,162.212.156.148,253,43917
1727,1521397350.855655,329,DNS,10.0.2.15,253,53
1728,1521397350.855724,324,DNS,162.212.156.148,253,43917
1729,1521397350.878845,329,DNS,10.0.2.15,253,53
1730,1521397350.878936,324,DNS,162.212.156.148,253,43917
1731,1521397350.896727,329,DNS,10.0.2.15,253,53
1732,1521397350.896786,324,DNS,162.212.156.148,253,43917
1733,1521397350.911858,329,DNS,10.0.2.15,253,53
1734,1521397350.911943,225,DNS,162.212.156.148,154,43917
1735,1521397350.926868,292,DNS,10.0.2.15,154,53
1736,1521397350.927082,324,DNS,162.212.156.148,253,43917
1737,1521397350.941999,329,DNS,10.0.2.15,253,53
1738,1521397350.942117,324,DNS,162.212.156.148,253,43917
1739,1521397350.955843,329,DNS,10.0.2.15,253,53
1740,1521397350.95592,324,DNS,162.212.156.148,253,43917
1741,1521397350.969774,329,DNS,10.0.2.15,253,53
1742,1521397350.969827,324,DNS,162.212.156.148,253,43917
1743,1521397350.983958,329,DNS,10.0.2.15,253,53
1744,1521397350.984051,324,DNS,162.212.156.148,253,43917
1745,1521397350.998118,329,DNS,10.0.2.15,253,53
1746,1521397350.998182,225,DNS,162.212.156.148,154,43917
1747,1521397351.012983,292,DNS,10.0.2.15,154,53
1748,1521397351.013454,324,DNS,162.212.156.148,253,43917
1749,1521397351.032753,329,DNS,10.0.2.15,253,53
1750,1521397351.032819,324,DNS,162.212.156.148,253,43917
1751,1521397351.056445,329,DNS,10.0.2.15,253,53
1752,1521397351.056628,324,DNS,162.212.156.148,253,43917
1753,1521397351.080774,329,DNS,10.0.2.15,253,53
1754,1521397351.080848,324,DNS,162.212.156.148,253,43917
1755,1521397351.094695,329,DNS,10.0.2.15,253,53
1756,1521397351.094823,324,DNS,162.212.156.148,253,43917
1757,1521397351.108818,329,DNS,10.0.2.15,253,53
1758,1521397351.108874,225,DNS,162.212.156.148,154,43917
1759,1521397351.126421,292,DNS,10.0.2.15,154,53
1760,1521397351.126625,324,DNS,162.212.156.148,253,43917
1761,1521397351.140557,329,DNS,10.0.2.15,253,53
1762,1521397351.140632,324,DNS,162.212.156.148,253,43917
1763,1521397351.155575,329,DNS,10.0.2.15,253,53
1764,1521397351.155701,324,DNS,162.212.156.148,253,43917
1765,1521397351.170709,329,DNS,10.0.2.15,253,53
1766,1521397351.170774,324,DNS,162.212.156.148,253,43917
1767,1521397351.182689,106,SSH,10.0.2.2,,
1768,1521397351.182864,60,TCP,10.0.2.15,,
1769,1521397351.184327,329,DNS,10.0.2.15,253,53
1770,1521397351.184388,324,DNS,162.212.156.148,253,43917
1771,1521397351.199346,329,DNS,10.0.2.15,253,53
1772,1521397351.199406,225,DNS,162.212.156.148,154,43917
1773,1521397351.213828,292,DNS,10.0.2.15,154,53
1774,1521397351.214044,324,DNS,162.212.156.148,253,43917
1775,1521397351.227891,329,DNS,10.0.2.15,253,53
1776,1521397351.228006,324,DNS,162.212.156.148,253,43917
1777,1521397351.244318,329,DNS,10.0.2.15,253,53
1778,1521397351.24438,324,DNS,162.212.156.148,253,43917
1779,1521397351.257995,329,DNS,10.0.2.15,253,53
1780,1521397351.258054,324,DNS,162.212.156.148,253,43917
1781,1521397351.273425,329,DNS,10.0.2.15,253,53
1782,1521397351.273491,324,DNS,162.212.156.148,253,43917
1783,1521397351.29298,329,DNS,10.0.2.15,253,53
1784,1521397351.293075,225,DNS,162.212.156.148,154,43917
1785,1521397351.308347,292,DNS,10.0.2.15,154,53
1786,1521397351.308723,324,DNS,162.212.156.148,253,43917
1787,1521397351.321897,329,DNS,10.0.2.15,253,53
1788,1521397351.321962,324,DNS,162.212.156.148,253,43917
1789,1521397351.336697,329,DNS,10.0.2.15,253,53
1790,1521397351.336765,324,DNS,162.212.156.148,253,43917
1791,1521397351.35075,329,DNS,10.0.2.15,253,53
1792,1521397351.350812,324,DNS,162.212.156.148,253,43917
1793,1521397351.366735,329,DNS,10.0.2.15,253,53
1794,1521397351.366864,324,DNS,162.212.156.148,253,43917
1795,1521397351.381279,329,DNS,10.0.2.15,253,53
1796,1521397351.381342,225,DNS,162.212.156.148,154,43917
1797,1521397351.395655,292,DNS,10.0.2.15,154,53
1798,1521397351.395872,324,DNS,162.212.156.148,253,43917
1799,1521397351.410237,329,DNS,10.0.2.15,253,53
1800,1521397351.410294,324,DNS,162.212.156.148,253,43917
1801,1521397351.424459,329,DNS,10.0.2.15,253,53
1802,1521397351.424559,324,DNS,162.212.156.148,253,43917
1803,1521397351.439138,329,DNS,10.0.2.15,253,53
1804,1521397351.4392,324,DNS,162.212.156.148,253,43917
1805,1521397351.4526,329,DNS,10.0.2.15,253,53
1806,1521397351.452661,324,DNS,162.212.156.148,253,43917
1807,1521397351.465912,329,DNS,10.0.2.15,253,53
1808,1521397351.465977,225,DNS,162.212.156.148,154,43917
1809,1521397351.481105,293,DNS,10.0.2.15,154,53
1810,1521397351.481365,324,DNS,162.212.156.148,253,43917
1811,1521397351.49457,329,DNS,10.0.2.15,253,53
1812,1521397351.494626,324,DNS,162.212.156.148,253,43917
1813,1521397351.508289,329,DNS,10.0.2.15,253,53
1814,1521397351.508347,324,DNS,162.212.156.148,253,43917
1815,1521397351.522806,329,DNS,10.0.2.15,253,53
1816,1521397351.522877,324,DNS,162.212.156.148,253,43917
1817,1521397351.535903,329,DNS,10.0.2.15,253,53
1818,1521397351.535989,324,DNS,162.212.156.148,253,43917
1819,1521397351.54932,329,DNS,10.0.2.15,253,53
1820,1521397351.549382,225,DNS,162.212.156.148,154,43917
1821,1521397351.56483,292,DNS,10.0.2.15,154,53
1822,1521397351.565168,324,DNS,162.212.156.148,253,43917
1823,1521397351.579862,329,DNS,10.0.2.15,253,53
1824,1521397351.579953,324,DNS,162.212.156.148,253,43917
1825,1521397351.594759,329,DNS,10.0.2.15,253,53
1826,1521397351.594824,324,DNS,162.212.156.148,253,43917
1827,1521397351.608829,329,DNS,10.0.2.15,253,53
1828,1521397351.608886,324,DNS,162.212.156.148,253,43917
1829,1521397351.622288,329,DNS,10.0.2.15,253,53
1830,1521397351.622373,324,DNS,162.212.156.148,253,43917
1831,1521397351.636532,329,DNS,10.0.2.15,253,53
1832,1521397351.636595,225,DNS,162.212.156.148,154,43917
1833,1521397351.651459,292,DNS,10.0.2.15,154,53
1834,1521397351.651708,324,DNS,162.212.156.148,253,43917
1835,1521397351.681437,329,DNS,10.0.2.15,253,53
1836,1521397351.681574,324,DNS,162.212.156.148,253,43917
1837,1521397351.708422,329,DNS,10.0.2.15,253,53
1838,1521397351.708502,324,DNS,162.212.156.148,253,43917
1839,1521397351.721903,329,DNS,10.0.2.15,253,53
1840,1521397351.72197,324,DNS,162.212.156.148,253,43917
1841,1521397351.737587,329,DNS,10.0.2.15,253,53
1842,1521397351.737651,324,DNS,162.212.156.148,253,43917
1843,1521397351.752584,329,DNS,10.0.2.15,253,53
1844,1521397351.752673,225,DNS,162.212.156.148,154,43917
1845,1521397351.768285,293,DNS,10.0.2.15,154,53
1846,1521397351.768561,324,DNS,162.212.156.148,253,43917
1847,1521397351.783357,329,DNS,10.0.2.15,253,53
1848,1521397351.783469,324,DNS,162.212.156.148,253,43917
1849,1521397351.797432,329,DNS,10.0.2.15,253,53
1850,1521397351.797527,324,DNS,162.212.156.148,253,43917
1851,1521397351.811721,329,DNS,10.0.2.15,253,53
1852,1521397351.811788,324,DNS,162.212.156.148,253,43917
1853,1521397351.826597,329,DNS,10.0.2.15,253,53
1854,1521397351.826683,324,DNS,162.212.156.148,253,43917
1855,1521397351.840798,329,DNS,10.0.2.15,253,53
1856,1521397351.840858,225,DNS,162.212.156.148,154,43917
1857,1521397351.866776,292,DNS,10.0.2.15,154,53
1858,1521397351.867034,324,DNS,162.212.156.148,253,43917
1859,1521397351.882109,329,DNS,10.0.2.15,253,53
1860,1521397351.882178,324,DNS,162.212.156.148,253,43917
1861,1521397351.895834,329,DNS,10.0.2.15,253,53
1862,1521397351.895903,324,DNS,162.212.156.148,253,43917
1863,1521397351.909358,329,DNS,10.0.2.15,253,53
1864,1521397351.909425,324,DNS,162.212.156.148,253,43917
1865,1521397351.924882,329,DNS,10.0.2.15,253,53
1866,1521397351.924944,324,DNS,162.212.156.148,253,43917
1867,1521397351.938375,329,DNS,10.0.2.15,253,53
1868,1521397351.938432,225,DNS,162.212.156.148,154,43917
1869,1521397351.95432,292,DNS,10.0.2.15,154,53
1870,1521397351.954676,324,DNS,162.212.156.148,253,43917
1871,1521397351.969297,329,DNS,10.0.2.15,253,53
1872,1521397351.969384,324,DNS,162.212.156.148,253,43917
1873,1521397351.983572,329,DNS,10.0.2.15,253,53
1874,1521397351.983646,324,DNS,162.212.156.148,253,43917
1875,1521397352.008451,329,DNS,10.0.2.15,253,53
1876,1521397352.008511,324,DNS,162.212.156.148,253,43917
1877,1521397352.032513,329,DNS,10.0.2.15,253,53
1878,1521397352.032575,324,DNS,162.212.156.148,253,43917
1879,1521397352.046647,329,DNS,10.0.2.15,253,53
1880,1521397352.046714,225,DNS,162.212.156.148,154,43917
1881,1521397352.069095,292,DNS,10.0.2.15,154,53
1882,1521397352.069323,324,DNS,162.212.156.148,253,43917
1883,1521397352.083025,329,DNS,10.0.2.15,253,53
1884,1521397352.08309,324,DNS,162.212.156.148,253,43917
1885,1521397352.097174,329,DNS,10.0.2.15,253,53
1886,1521397352.097238,324,DNS,162.212.156.148,253,43917
1887,1521397352.110659,329,DNS,10.0.2.15,253,53
1888,1521397352.110719,324,DNS,162.212.156.148,253,43917
1889,1521397352.125128,329,DNS,10.0.2.15,253,53
1890,1521397352.12519,324,DNS,162.212.156.148,253,43917
1891,1521397352.139498,329,DNS,10.0.2.15,253,53
1892,1521397352.139557,225,DNS,162.212.156.148,154,43917
1893,1521397352.153939,292,DNS,10.0.2.15,154,53
1894,1521397352.154148,324,DNS,162.212.156.148,253,43917
1895,1521397352.168311,329,DNS,10.0.2.15,253,53
1896,1521397352.168374,324,DNS,162.212.156.148,253,43917
1897,1521397352.189278,98,SSH,10.0.2.2,,
1898,1521397352.189519,60,TCP,10.0.2.15,,
1899,1521397352.189609,329,DNS,10.0.2.15,253,53
1900,1521397352.189676,324,DNS,162.212.156.148,253,43917
1901,1521397352.215787,329,DNS,10.0.2.15,253,53
1902,1521397352.215891,324,DNS,162.212.156.148,253,43917
1903,1521397352.229854,329,DNS,10.0.2.15,253,53
1904,1521397352.229923,324,DNS,162.212.156.148,253,43917
1905,1521397352.270732,329,DNS,10.0.2.15,253,53
1906,1521397352.270795,225,DNS,162.212.156.148,154,43917
1907,1521397352.288059,292,DNS,10.0.2.15,154,53
1908,1521397352.288295,324,DNS,162.212.156.148,253,43917
1909,1521397352.302337,329,DNS,10.0.2.15,253,53
1910,1521397352.302406,324,DNS,162.212.156.148,253,43917
1911,1521397352.317889,329,DNS,10.0.2.15,253,53
1912,1521397352.318036,324,DNS,162.212.156.148,253,43917
1913,1521397352.350033,329,DNS,10.0.2.15,253,53
1914,1521397352.3501,324,DNS,162.212.156.148,253,43917
1915,1521397352.363596,329,DNS,10.0.2.15,253,53
1916,1521397352.363725,324,DNS,162.212.156.148,253,43917
1917,1521397352.383015,329,DNS,10.0.2.15,253,53
1918,1521397352.383077,225,DNS,162.212.156.148,154,43917
1919,1521397352.397517,292,DNS,10.0.2.15,154,53
1920,1521397352.39778,324,DNS,162.212.156.148,253,43917
1921,1521397352.412079,329,DNS,10.0.2.15,253,53
1922,1521397352.412152,324,DNS,162.212.156.148,253,43917
1923,1521397352.427345,329,DNS,10.0.2.15,253,53
1924,1521397352.427428,324,DNS,162.212.156.148,253,43917
1925,1521397352.44146,329,DNS,10.0.2.15,253,53
1926,1521397352.441544,324,DNS,162.212.156.148,253,43917
1927,1521397352.457136,329,DNS,10.0.2.15,253,53
1928,1521397352.457195,324,DNS,162.212.156.148,253,43917
1929,1521397352.47121,329,DNS,10.0.2.15,253,53
1930,1521397352.471296,225,DNS,162.212.156.148,154,43917
1931,1521397352.493308,292,DNS,10.0.2.15,154,53
1932,1521397352.493705,324,DNS,162.212.156.148,253,43917
1933,1521397352.507211,329,DNS,10.0.2.15,253,53
1934,1521397352.507277,324,DNS,162.212.156.148,253,43917
1935,1521397352.522536,329,DNS,10.0.2.15,253,53
1936,1521397352.522614,324,DNS,162.212.156.148,253,43917
1937,1521397352.536425,329,DNS,10.0.2.15,253,53
1938,1521397352.536482,324,DNS,162.212.156.148,253,43917
1939,1521397352.550676,329,DNS,10.0.2.15,253,53
1940,1521397352.550739,324,DNS,162.212.156.148,253,43917
1941,1521397352.563734,329,DNS,10.0.2.15,253,53
1942,1521397352.563796,225,DNS,162.212.156.148,154,43917
1943,1521397352.577731,292,DNS,10.0.2.15,154,53
1944,1521397352.577934,324,DNS,162.212.156.148,253,43917
1945,1521397352.593476,329,DNS,10.0.2.15,253,53
1946,1521397352.593538,324,DNS,162.212.156.148,253,43917
1947,1521397352.607713,329,DNS,10.0.2.15,253,53
1948,1521397352.607774,324,DNS,162.212.156.148,253,43917
1949,1521397352.620963,329,DNS,10.0.2.15,253,53
1950,1521397352.621021,324,DNS,162.212.156.148,253,43917
1951,1521397352.640789,329,DNS,10.0.2.15,253,53
1952,1521397352.640855,324,DNS,162.212.156.148,253,43917
1953,1521397352.656519,329,DNS,10.0.2.15,253,53
1954,1521397352.656596,225,DNS,162.212.156.148,154,43917
1955,1521397352.670763,292,DNS,10.0.2.15,154,53
1956,1521397352.670962,324,DNS,162.212.156.148,253,43917
1957,1521397352.689841,329,DNS,10.0.2.15,253,53
1958,1521397352.689903,324,DNS,162.212.156.148,253,43917
1959,1521397352.704109,329,DNS,10.0.2.15,253,53
1960,1521397352.704174,324,DNS,162.212.156.148,253,43917
1961,1521397352.717444,329,DNS,10.0.2.15,253,53
1962,1521397352.717503,324,DNS,162.212.156.148,253,43917
1963,1521397352.731688,329,DNS,10.0.2.15,253,53
1964,1521397352.731748,324,DNS,162.212.156.148,253,43917
1965,1521397352.745883,329,DNS,10.0.2.15,253,53
1966,1521397352.745944,225,DNS,162.212.156.148,154,43917
1967,1521397352.760297,292,DNS,10.0.2.15,154,53
1968,1521397352.760508,324,DNS,162.212.156.148,253,43917
1969,1521397352.774471,329,DNS,10.0.2.15,253,53
1970,1521397352.774537,324,DNS,162.212.156.148,253,43917
1971,1521397352.788331,329,DNS,10.0.2.15,253,53
1972,1521397352.788388,324,DNS,162.212.156.148,253,43917
1973,1521397352.807867,329,DNS,10.0.2.15,253,53
1974,1521397352.807969,324,DNS,162.212.156.148,253,43917
1975,1521397352.822442,329,DNS,10.0.2.15,253,53
1976,1521397352.822518,324,DNS,162.212.156.148,253,43917
1977,1521397352.836283,329,DNS,10.0.2.15,253,53
1978,1521397352.836342,225,DNS,162.212.156.148,154,43917
1979,1521397352.851395,292,DNS,10.0.2.15,154,53
1980,1521397352.851595,324,DNS,162.212.156.148,253,43917
1981,1521397352.865094,329,DNS,10.0.2.15,253,53
1982,1521397352.865162,324,DNS,162.212.156.148,253,43917
1983,1521397352.88017,329,DNS,10.0.2.15,253,53
1984,1521397352.880233,324,DNS,162.212.156.148,253,43917
1985,1521397352.894777,329,DNS,10.0.2.15,253,53
1986,1521397352.894833,324,DNS,162.212.156.148,253,43917
1987,1521397352.910575,329,DNS,10.0.2.15,253,53
1988,1521397352.910635,324,DNS,162.212.156.148,253,43917
1989,1521397352.924843,329,DNS,10.0.2.15,253,53
